Invoice account,Sales order,Pool,Form 13,Customer Account Manager,Tax,Quantity,Site,Warehouse,Date,Invoice,Voucher,Currency,Invoice amount,Invoice amount in default currency,Don't Send,Sales balance,Sales balance in default currency,Number sequence group,Intercompany company,Intercompany purchase order,Posted via intercompany,Line-specific,Dimension account,Payment ID,Bank account,Total misc. charges,Sales tax group,Transport,Insurance,F.O.B,NetWieghtt,GrossWieghtt,DrowBackSamah,TaxDescription,Created date and time
0310137,00206529_055,,,,24.68,12.00,Obour,67,1/10/2025,212011988,0182090_Sales_Invoic,EGP,201.00,201.00,No,176.32,176.32,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.80,2.10,‰Â«∆Ì,"{""submissionId"":""AZNQTYGSN8P2YNEY66XVNBEG10"",""acceptedDocuments"":[{""uuid"":""1GXZW9KXVZJ91TSR66XVNBEG10"",""longId"":""ET6GEQK1GKKDEX3M66XVNBEG101JvSTm1664691860"",""internalId"":""212011988"",""hashKey"":""zShGJenUN4lkgR6Ge/pAjKOLgeiamSeoiQM8TczbivQ=""}],""rejectedDocuments"":[]}",1/10/2025 12:59
0310137,00206531_055,,,,10.68,6.00,Obour,67,1/10/2025,212011989,0182091_Sales_Invoic,EGP,87.00,87.00,No,76.32,76.32,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,0.79,0.93,‰Â«∆Ì,"{""submissionId"":""R79BR7RMZ178ADQ0X4DWNBEG10"",""acceptedDocuments"":[{""uuid"":""NASX8A7C1MNB5Y4KX4DWNBEG10"",""longId"":""N5A5QBHGTWJNSANMX4DWNBEG10ADBUJT1664691877"",""internalId"":""212011989"",""hashKey"":""BoUbKd75V6AaW2zdyMtqiBhgz/WVSEVxD2C3YEJPSzU=""}],""rejectedDocuments"":[]}",1/10/2025 13:02
0310137,00206533_055,,,,17.93,8.00,Obour,67,1/10/2025,212011990,0182092_Sales_Invoic,EGP,146.00,146.00,No,128.07,128.07,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.20,1.38,‰Â«∆Ì,"{""submissionId"":""XVSM2E7RFEFSEYX52P7WNBEG10"",""acceptedDocuments"":[{""uuid"":""ZEA9YJ38CKW4EBK72P7WNBEG10"",""longId"":""Z7FEMGQTHK4FR56E2P7WNBEG10STaE3Z1664691871"",""internalId"":""212011990"",""hashKey"":""bO9n8Xnzk95/70dVqBhMDgeS7bWvxPCewr5jAipxz0k=""}],""rejectedDocuments"":[]}",1/10/2025 13:03
0310137,00206534_055,,,,53.79,24.00,Obour,67,1/10/2025,212011992,0182105_Sales_Invoic,EGP,438.00,438.00,No,384.21,384.21,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,3.60,4.18,‰Â«∆Ì,"{""submissionId"":""M4HB06340CR4M41B4FFVNBEG10"",""acceptedDocuments"":[{""uuid"":""DF303ZT936QS7BFS5FFVNBEG10"",""longId"":""MHB6W03FXJKAX8G45FFVNBEG10mLwoqS1664691846"",""internalId"":""212011992"",""hashKey"":""Rn1cenZsc2VLb3lIZmwTWgRLTSkZ9ltgX3SxoucF480=""}],""rejectedDocuments"":[]}",1/10/2025 13:42
0310137,00206564_055,,,,35.80,13.00,Obour,67,1/10/2025,212011994,0182110_Sales_Invoic,EGP,291.50,291.50,No,255.70,255.70,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,2.80,3.18,‰Â«∆Ì,"{""submissionId"":""J5Q4RK7CJ5CC2MQTYCPVNBEG10"",""acceptedDocuments"":[{""uuid"":""8GMC8JKHQSK6WTTKYCPVNBEG10"",""longId"":""P7TVTRN9ZD0SANS2YCPVNBEG10gz2GWJ1664691853"",""internalId"":""212011994"",""hashKey"":""qYi7yUzc04ac363E5O5bAL3gcj6IxfH8vp+EGEvEpZ8=""}],""rejectedDocuments"":[]}",1/10/2025 13:56
0310137,00206631_055,,,,62.75,28.00,Obour,67,1/10/2025,212011998,0182154_Sales_Invoic,EGP,511.00,511.00,No,448.25,448.25,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,4.20,4.90,‰Â«∆Ì,"{""submissionId"":""89T0X0PTJ3HWGH78KQCVNBEG10"",""acceptedDocuments"":[{""uuid"":""RPBHRAMQX7D7V78SMQCVNBEG10"",""longId"":""VKP84GWCTAXEKTHYMQCVNBEG10bjhOYt1664691843"",""internalId"":""212011998"",""hashKey"":""XDIUI/oFsVI09ht2pl1Pp88WA22ZUleK+ZVHpnPYvbM=""}],""rejectedDocuments"":[]}",1/10/2025 15:38
0310137,00206658_055,,,,79.82,20.00,Obour,67,1/10/2025,212011999,0182190_Sales_Invoic,EGP,650.00,650.00,No,570.18,570.18,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,5.90,6.50,‰Â«∆Ì,"{""submissionId"":""T6S4XAVQ8QGCMQ54DN4VNBEG10"",""acceptedDocuments"":[{""uuid"":""EECFZETCNCFP2DGNDN4VNBEG10"",""longId"":""6R7QVT3XZ53GH70QEN4VNBEG10BL9M331664691835"",""internalId"":""212011999"",""hashKey"":""r28WTJMOgD3EXAJyoPdMZlfsrfXxRQhvRBN2T/I8GlQ=""}],""rejectedDocuments"":[]}",1/10/2025 16:38
0310137,00206656_055,,,,37.58,18.00,Obour,67,1/10/2025,212012000,0182191_Sales_Invoic,EGP,306.00,306.00,No,268.42,268.42,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,2.59,3.01,‰Â«∆Ì,"{""submissionId"":""PYQDBN5F81FWZ1VXYANVNBEG10"",""acceptedDocuments"":[{""uuid"":""5BX85FB2W4WTYDMNYANVNBEG10"",""longId"":""GW4H3X7YQ5FDEKGFYANVNBEG10uuty5e1664691852"",""internalId"":""212012000"",""hashKey"":""3SaTbUSP+hnIUOYRlwofF1FOu0B090msqROv+bOW72U=""}],""rejectedDocuments"":[]}",1/10/2025 16:38
0310137,00206667_055,,,,79.92,14.50,Obour,67,1/10/2025,212012001,0182192_Sales_Invoic,EGP,650.75,650.75,No,570.83,570.83,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,9.40,10.23,‰Â«∆Ì,"{""submissionId"":""RG5WA25DK80JRM4EC84VNBEG10"",""acceptedDocuments"":[{""uuid"":""TQPQYM659AC126NGC84VNBEG10"",""longId"":""7HM5PKCVQ8B64EGZC84VNBEG10s5CsXf1664691835"",""internalId"":""212012001"",""hashKey"":""IQ7tiyP3k9RbfskTKceuiysgKiX74jwWkYC+iQS39DA=""}],""rejectedDocuments"":[]}",1/10/2025 16:47
0310137,00206669_055,,,,14.12,7.00,Obour,67,1/10/2025,212012003,0182195_Sales_Invoic,EGP,115.00,115.00,No,100.88,100.88,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.03,1.21,‰Â«∆Ì,"{""submissionId"":""K77BQWJ8XQTXQR2DRK8WNBEG10"",""acceptedDocuments"":[{""uuid"":""583C6WXZH8PWX6YNRK8WNBEG10"",""longId"":""W873X7F5HK0K12NBRK8WNBEG10aWxc5m1664691872"",""internalId"":""212012003"",""hashKey"":""pBHll3v03SfMdGIeCIOqhZZwa3/pPBlTHm5myCTX0tU=""}],""rejectedDocuments"":[]}",1/10/2025 16:50
0310137,00206668_055,,,,24.47,11.00,Obour,67,1/10/2025,212012004,0182216_Sales_Invoic,EGP,199.25,199.25,No,174.78,174.78,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.65,1.91,‰Â«∆Ì,"{""submissionId"":""B1W2G6SDBYRBHY6Q76YVNBEG10"",""acceptedDocuments"":[{""uuid"":""RSYAM18AK3JHJ6P876YVNBEG10"",""longId"":""A9SYJD9C0T344F7676YVNBEG10PfJCtq1664691861"",""internalId"":""212012004"",""hashKey"":""+p24jsrac3J3v1stgKsaZFOv/e+DG5hFGBGf4DCDtAM=""}],""rejectedDocuments"":[]}",1/10/2025 17:13
0310137,00206691_055,,,,21.37,12.00,Obour,67,1/10/2025,212012005,0182251_Sales_Invoic,EGP,174.00,174.00,No,152.63,152.63,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.58,1.86,‰Â«∆Ì,"{""submissionId"":""CCW6KYNQ9M7YJV13AV3WNBEG10"",""acceptedDocuments"":[{""uuid"":""91AQXSF0B6H8K0CDAV3WNBEG10"",""longId"":""8ZZS49A4CTEBFRHWBV3WNBEG10KAXXOS1664691867"",""internalId"":""212012005"",""hashKey"":""S7WfaB36cCipTDnmRRL7rGXkzHYlPQ3PQEj8zQ9qXKc=""}],""rejectedDocuments"":[]}",1/10/2025 18:11
0310137,00206703_055,,,,53.79,24.00,Obour,67,1/10/2025,212012010,0182271_Sales_Invoic,EGP,438.00,438.00,No,384.21,384.21,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,3.60,4.20,‰Â«∆Ì,"{""submissionId"":""WTCY4BS30X0NWHGVD8GVNBEG10"",""acceptedDocuments"":[{""uuid"":""6YCVWKVVCCRASN9WD8GVNBEG10"",""longId"":""7DDE8X4EWB5JGR7HD8GVNBEG10BiMfXB1664691847"",""internalId"":""212012010"",""hashKey"":""dnovylO4KMMDKcF1XpLfwlAxy/BZK/CPKEwKws0TfHY=""}],""rejectedDocuments"":[]}",1/10/2025 18:37
0310180,00206666_055,,,,242.14,93.00,Obour,67,1/10/2025,212012002,0182194_Sales_Invoic,EGP,"1,971.73","1,971.73",No,"1,729.59","1,729.59",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,16.85,19.28,‰Â«∆Ì,"{""submissionId"":""A7QCHJ55AP5S02NAN14TNBEG10"",""acceptedDocuments"":[{""uuid"":""FQHVX69X5Z0JNSKCP14TNBEG10"",""longId"":""P5FRVRQJTJ8WBY9EP14TNBEG10Aznt4V1664691802"",""internalId"":""212012002"",""hashKey"":""adwf9r0wOdwnnThNisOUpK7LSQZmreEaGx7X7rGwx4I=""}],""rejectedDocuments"":[]}",1/10/2025 16:50
0310196,00206402_055,,,,448.25,200.00,Obour,67,1/10/2025,211003320,0182043_Sales_Invoic,EGP,"3,650.01","3,650.01",No,"3,201.76","3,201.76",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,30.00,34.60,‰Â«∆Ì,"{""submissionId"":""Q19WZH6P6T7K95797SMSNBEG10"",""acceptedDocuments"":[{""uuid"":""KYG0G4R5FY1VYY4A8SMSNBEG10"",""longId"":""VF6NYMMNKMH6HX298SMSNBEG1079y5LM1664691786"",""internalId"":""211003320"",""hashKey"":""bNtuYOqHBi4e5+GavaO4+B8H2+3R8VYTn4MryM6STlM=""}],""rejectedDocuments"":[]}",1/10/2025 11:51
0310208,00206535_055,,,,80.68,36.00,Obour,67,1/10/2025,211003327,0182094_Sales_Invoic,EGP,657.00,657.00,No,576.32,576.32,›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,5.40,6.30,‰Â«∆Ì,"{""submissionId"":""JCQNA32SH45KMBEZGB2VNBEG10"",""acceptedDocuments"":[{""uuid"":""CM1M78CZE5ZTQ6KBGB2VNBEG10"",""longId"":""31RJDW9QGSTZSES1GB2VNBEG10jap9Dx1664691833"",""internalId"":""211003327"",""hashKey"":""NSW9qGO77S+/s7RdJca0x4WUkdk3mPrzoKwdAMNa9Mk=""}],""rejectedDocuments"":[]}",1/10/2025 13:08
0310297,00206394_055,,,,904.34,416.00,Obour,67,1/10/2025,212012013,0182278_Sales_Invoic,EGP,"7,363.92","7,363.92",No,"6,459.58","6,459.58",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,62.70,72.62,‰Â«∆Ì,"{""submissionId"":""E228RJV373PCEHH6G8XRNBEG10"",""acceptedDocuments"":[{""uuid"":""0P5BK02GXJAZXKW0H8XRNBEG10"",""longId"":""9AC0ERTQW4VP8JS1H8XRNBEG10qmht9H1664691762"",""internalId"":""212012013"",""hashKey"":""bktOUU9L2qg1/w7MSTN7R8t29VY/wvWYzwPBnURXQFM=""}],""rejectedDocuments"":[]}",1/10/2025 18:51
0310322,00205702_055,,,,"2,645.71","1,256.00",Obour,67,1/10/2025,212011967,0181980_Sales_Invoic,EGP,"21,543.63","21,543.63",No,"18,897.92","18,897.92",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,188.40,219.26,‰Â«∆Ì,"{""submissionId"":""3Q9EW17R4HW4J3DMPXXQNBEG10"",""acceptedDocuments"":[{""uuid"":""RZ486MY4R45SA4CBQXXQNBEG10"",""longId"":""1810K2VRM38ARDADQXXQNBEG10fjh1In1664691730"",""internalId"":""212011967"",""hashKey"":""LLLORK3UelVhSRavnJFW9D8/GodXnGH1G0hhuSfXLpE=""}],""rejectedDocuments"":[]}",1/10/2025 9:15
0310322,00205796_055,,,,"1,554.91",647.00,Obour,67,1/10/2025,212011968,0181982_Sales_Invoic,EGP,"12,661.39","12,661.39",No,"11,106.48","11,106.48",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,124.04,140.86,‰Â«∆Ì,"{""submissionId"":""3P8YDCBAYBQTWXB23PDRNBEG10"",""acceptedDocuments"":[{""uuid"":""0TACC2WMK1B9HF4D3PDRNBEG10"",""longId"":""4WC4S3C5AJG8M9443PDRNBEG10SCPiqU1664691746"",""internalId"":""212011968"",""hashKey"":""dMdJbUakV/Jdre44BnS4oQlij2KCChCm+bF89NkIfQ8=""}],""rejectedDocuments"":[]}",1/10/2025 9:16
0310380,00206555_055,,,,10.90,5.00,Obour,67,1/10/2025,212011993,0182109_Sales_Invoic,EGP,88.75,88.75,No,77.85,77.85,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,0.75,0.88,‰Â«∆Ì,"{""submissionId"":""A30ZQBRAGSY9060D6GCWNBEG10"",""acceptedDocuments"":[{""uuid"":""P34Y7XA4YEKXXRBE6GCWNBEG10"",""longId"":""9B9A4HKXJ9SZ3NJV6GCWNBEG10tB2k9s1664691876"",""internalId"":""212011993"",""hashKey"":""aodUzU8DR20Fb2kgSCktMgVt4rgDID5ZwZVk9KEM6LY=""}],""rejectedDocuments"":[]}",1/10/2025 13:55
0310384,00206401_055,,,,50.97,28.00,Obour,67,1/10/2025,212012007,0182254_Sales_Invoic,EGP,415.01,415.01,No,364.04,364.04,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,3.18,4.43,‰Â«∆Ì,"{""submissionId"":""269JH5V1PENW4XG6RQGVNBEG10"",""acceptedDocuments"":[{""uuid"":""QZAF7HD3YW6VYGAHRQGVNBEG10"",""longId"":""BKNMY2J1NCK53C2BRQGVNBEG103TYR6Z1664691847"",""internalId"":""212012007"",""hashKey"":""PIUsXj012glci498B9KQItsHUd/GkKFv3GZmTWLdkRY=""}],""rejectedDocuments"":[]}",1/10/2025 18:17
0310421,00206412_055,,,,"2,527.51","1,070.00",Obour,67,1/10/2025,212011985,0182085_Sales_Invoic,EGP,"20,581.14","20,581.14",No,"18,053.63","18,053.63",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,202.26,230.64,‰Â«∆Ì,"{""submissionId"":""G9006E35N6ACTNEWXWZQNBEG10"",""acceptedDocuments"":[{""uuid"":""X17H5K2G42TE68G6XWZQNBEG10"",""longId"":""408ZCW2F43CXFR4GYWZQNBEG1035r40e1664691732"",""internalId"":""212011985"",""hashKey"":""YFvh03Yra8ierrU66GcyeUamo9cAYEH7pe8If8/rgtM=""}],""rejectedDocuments"":[]}",1/10/2025 12:54
0310510,00206461_055,,,,644.98,296.00,Obour,67,1/10/2025,211003322,0182047_Sales_Invoic,EGP,"5,252.00","5,252.00",No,"4,607.02","4,607.02",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,44.40,51.60,‰Â«∆Ì,"{""submissionId"":""NG3T6DWFSNDNH6KVNZ7SNBEG10"",""acceptedDocuments"":[{""uuid"":""ZCH5PMTF3JF6ARWXNZ7SNBEG10"",""longId"":""584MS6FM4JVNT9W9NZ7SNBEG108EmN2O1664691773"",""internalId"":""211003322"",""hashKey"":""p1TmEY8CUtVPBHV4cUobkB+Jdq/AZvHe94pHDKJgIbI=""}],""rejectedDocuments"":[]}",1/10/2025 11:54
0310541,00206633_055,,,,179.30,80.00,Obour,67,1/10/2025,212011997,0182150_Sales_Invoic,EGP,"1,460.00","1,460.00",No,"1,280.70","1,280.70",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,12.00,14.00,‰Â«∆Ì,"{""submissionId"":""6CYW2MVM9ADVPB5Y6HGTNBEG10"",""acceptedDocuments"":[{""uuid"":""N7XG9AP8B17QCZQP6HGTNBEG10"",""longId"":""PKE3M9763JEAX74H6HGTNBEG10bfzO0C1664691814"",""internalId"":""212011997"",""hashKey"":""lPencqICnCZvdoJMcXSob94yB+U4nvydh+R+axNZ8Gc=""}],""rejectedDocuments"":[]}",1/10/2025 15:36
0310545,00206455_055,,,,239.78,110.00,Obour,67,1/10/2025,211003324,0182082_Sales_Invoic,EGP,"1,952.48","1,952.48",No,"1,712.70","1,712.70",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,16.50,19.25,‰Â«∆Ì,"{""submissionId"":""93BXXK6H8GFJBSCB5F4TNBEG10"",""acceptedDocuments"":[{""uuid"":""GM5HMHX94JGBSYVG6F4TNBEG10"",""longId"":""Q621NS4WWN4SC7W36F4TNBEG10lU0CGW1664691802"",""internalId"":""211003324"",""hashKey"":""elXZZT8pWnEaprHm32X7K3CCYKJEDH0mdaAIpsBvfV8=""}],""rejectedDocuments"":[]}",1/10/2025 12:50
0310546,00206454_055,,,,108.99,50.00,Obour,67,1/10/2025,212012006,0182252_Sales_Invoic,EGP,887.49,887.49,No,778.50,778.50,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,7.50,8.65,‰Â«∆Ì,"{""submissionId"":""F8ZMG6NF2KR4W6TGFYTTNBEG10"",""acceptedDocuments"":[{""uuid"":""4K7BWQ7ZX7T9JD5FGYTTNBEG10"",""longId"":""FVKX5GND3PKVXVKYGYTTNBEG10VGN8xO1664691825"",""internalId"":""212012006"",""hashKey"":""BTJzeZbpsbvpppbpcPr8ojc29fVXrvg3+3mqvXf4JAI=""}],""rejectedDocuments"":[]}",1/10/2025 18:12
0310548,00205535_055,,,,"3,104.68","1,524.00",Obour,67,1/10/2025,212011963,0181975_Sales_Invoic,EGP,"25,280.95","25,280.95",No,"22,176.27","22,176.27",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,219.96,256.56,‰Â«∆Ì,"{""submissionId"":""FCAKJR93MW61GV9006PQNBEG10"",""acceptedDocuments"":[{""uuid"":""PY4X3MYPGSCAYB8Z16PQNBEG10"",""longId"":""68ZNJ59TS1RV8Q2026PQNBEG10el5d7l1664691722"",""internalId"":""212011963"",""hashKey"":""k9/oVvXE5AyAosFzmMfgIU5E69XDpJuDX2VY98EyQfY=""}],""rejectedDocuments"":[]}",1/10/2025 9:12
0310548,00205529_055,,,,"3,460.95","1,630.00",Obour,67,1/10/2025,212011964,0181976_Sales_Invoic,EGP,"28,182.05","28,182.05",No,"24,721.10","24,721.10",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,246.45,285.20,‰Â«∆Ì,"{""submissionId"":""PCY5F8JC4QGNDA32XRDQNBEG10"",""acceptedDocuments"":[{""uuid"":""4YAB42581PH1VD56YRDQNBEG10"",""longId"":""GE02HXT65MFWNDJNYRDQNBEG10fMsK1a1664691713"",""internalId"":""212011964"",""hashKey"":""+EqpZ6GMAUTzVm/Ly0mpykQ2ZHi9ZoCEaFN866Hoawc=""}],""rejectedDocuments"":[]}",1/10/2025 9:13
0310548,00205566_055,,,,722.09,162.00,Obour,67,1/10/2025,212011965,0181977_Sales_Invoic,EGP,"5,879.89","5,879.89",No,"5,157.80","5,157.80",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,80.40,88.08,‰Â«∆Ì,"{""submissionId"":""N36TYEHXWW7FB7X5HB5SNBEG10"",""acceptedDocuments"":[{""uuid"":""B3RF1QQSE0NBTPP4HB5SNBEG10"",""longId"":""JE3G3Y9BZE69SMMAJB5SNBEG10vDHc7O1664691770"",""internalId"":""212011965"",""hashKey"":""yENsEEAwRc2CJrqQ7DHrwo6qoI1eGCYxwC4KMST2qAg=""}],""rejectedDocuments"":[]}",1/10/2025 9:14
0310548,00205530_055,,,,"3,400.49","1,560.00",Obour,67,1/10/2025,212011966,0181978_Sales_Invoic,EGP,"27,689.69","27,689.69",No,"24,289.20","24,289.20",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,234.00,270.60,‰Â«∆Ì,"{""submissionId"":""GC4X3JQKP03T0W150REQNBEG10"",""acceptedDocuments"":[{""uuid"":""7972FZJJ18PK3JBR1REQNBEG10"",""longId"":""FNR890BEFE7NRE821REQNBEG10AWskho1664691714"",""internalId"":""212011966"",""hashKey"":""sBb86Z1iCW3OUK8oAO3Dtsk9qUPFmmese9qJe2ROtjU=""}],""rejectedDocuments"":[]}",1/10/2025 9:14
0310550,00206499_055,,,,253.75,28.50,Obour,67,1/10/2025,212011991,0182104_Sales_Invoic,EGP,"2,066.25","2,066.25",No,"1,812.50","1,812.50",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,28.50,30.78,‰Â«∆Ì,"{""submissionId"":""7WV41B3HWRXDZ7HW5M2TNBEG10"",""acceptedDocuments"":[{""uuid"":""MJ3DZ1VVK4WYPRTA5M2TNBEG10"",""longId"":""RWYCVHTCY40DE89J5M2TNBEG10VAqPa61664691800"",""internalId"":""212011991"",""hashKey"":""LZ+gP+uLLfgPXKnjjvrkhj28fgOl247iekkhsKWcJW0=""}],""rejectedDocuments"":[]}",1/10/2025 13:41
0310558,00206403_055,,,,"2,154.94",854.00,Obour,67,1/10/2025,212011979,0182055_Sales_Invoic,EGP,"17,547.34","17,547.34",No,"15,392.40","15,392.40",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,161.62,188.15,‰Â«∆Ì,"{""submissionId"":""2V79FGNPRSGZZ62HKC4RNBEG10"",""acceptedDocuments"":[{""uuid"":""PVMKMR9EZ44HE4GFKC4RNBEG10"",""longId"":""96GJA3N273ETKBZXMC4RNBEG10vGy0XS1664691736"",""internalId"":""212011979"",""hashKey"":""y9X68Cm97xb7mam8Yp7Fotl+7ieeNXoD2GKWrd0Zazg=""}],""rejectedDocuments"":[]}",1/10/2025 11:58
0310611,00206490_055,,,,8.84,1.00,Obour,67,1/10/2025,211003323,0182071_Sales_Invoic,EGP,72.00,72.00,No,63.16,63.16,›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.00,1.08,‰Â«∆Ì,"{""submissionId"":""E5RA0F27M56GTMP9PHDWNBEG10"",""acceptedDocuments"":[{""uuid"":""ZXWHPMDND7P99RF5QHDWNBEG10"",""longId"":""1DSGAEMBNFXKZMH0QHDWNBEG10lZXDHl1664691877"",""internalId"":""211003323"",""hashKey"":""S8CeOzk0JqvbsQUT/FI2O+YmjRZuDoXDCTUhe/R1/S4=""}],""rejectedDocuments"":[]}",1/10/2025 12:37
0310653,00206422_055,,,,431.36,110.00,Obour,67,1/10/2025,212012008,0182257_Sales_Invoic,EGP,"3,512.51","3,512.51",No,"3,081.15","3,081.15",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,30.42,33.65,‰Â«∆Ì,"{""submissionId"":""MG5YSZJNJP6FBTPWVPPSNBEG10"",""acceptedDocuments"":[{""uuid"":""6JG5DE26YEZSZEQ5WPPSNBEG10"",""longId"":""2PT225S37AABJ2NVWPPSNBEG10pNZfki1664691788"",""internalId"":""212012008"",""hashKey"":""jSnmkMI9RFCRxVc+Qyz8CuAZBthclNlVNEwHMOh9KBk=""}],""rejectedDocuments"":[]}",1/10/2025 18:19
0310717,00206523_055,,,,433.13,172.00,Obour,67,1/10/2025,212011987,0182089_Sales_Invoic,EGP,"3,526.94","3,526.94",No,"3,093.81","3,093.81",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,36.00,40.77,‰Â«∆Ì,"{""submissionId"":""0506TV8E17Y1H5PB4RNSNBEG10"",""acceptedDocuments"":[{""uuid"":""WES8VAAQP9572GDK5RNSNBEG10"",""longId"":""QX6HTRNARC2PR2755RNSNBEG10jt6p001664691787"",""internalId"":""212011987"",""hashKey"":""YulQi9iLymZglGfZ9nQZ+3tyXprR0WE3kfJrFMnPdEI=""}],""rejectedDocuments"":[]}",1/10/2025 12:58
0310763,00206446_055,,,,527.51,242.00,Obour,67,1/10/2025,212011972,0182028_Sales_Invoic,EGP,"4,295.45","4,295.45",No,"3,767.94","3,767.94",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,36.30,42.19,‰Â«∆Ì,"{""submissionId"":""G966JTCNHJTRWJBZ3GBSNBEG10"",""acceptedDocuments"":[{""uuid"":""WJGBMH1M7D9N00EV3GBSNBEG10"",""longId"":""SP0M61GFEGP47ZDV3GBSNBEG10kqGVsq1664691777"",""internalId"":""212011972"",""hashKey"":""UgZCdsUfkz+DyW6iEzQhaYUWKZiH2LHOSiI/3BtbA3I=""}],""rejectedDocuments"":[]}",1/10/2025 10:52
0310769,00206466_055,,,,639.76,294.00,Obour,67,1/10/2025,211003325,0182084_Sales_Invoic,EGP,"5,209.44","5,209.44",No,"4,569.68","4,569.68",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,44.10,51.21,‰Â«∆Ì,"{""submissionId"":""X3M0PFTKV81VBCJZBJ8SNBEG10"",""acceptedDocuments"":[{""uuid"":""W5Q0E2MSH9K9H8MBBJ8SNBEG10"",""longId"":""N1125C4A8Z09NJFJBJ8SNBEG10cX8Tkk1664691774"",""internalId"":""211003325"",""hashKey"":""z874sugEzVMxgAIgFziaSpqd7K2K9g5Gm0CY6Rydh18=""}],""rejectedDocuments"":[]}",1/10/2025 12:52
0310782,00206685_055,,,,449.04,206.00,Obour,67,1/10/2025,212012009,0182264_Sales_Invoic,EGP,"3,656.46","3,656.46",No,"3,207.42","3,207.42",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,30.90,35.95,‰Â«∆Ì,"{""submissionId"":""6GY3ECNEQJAW8BRF9CMSNBEG10"",""acceptedDocuments"":[{""uuid"":""BPS0V7R4V4XX57HH9CMSNBEG10"",""longId"":""5FJJBBSGRMTNRB8A9CMSNBEG10TnyALw1664691786"",""internalId"":""212012009"",""hashKey"":""bdyHsUWKPOETFiWjokBCaAA8ZdD/Fr0dk1CY1G45hVU=""}],""rejectedDocuments"":[]}",1/10/2025 18:29
