ProdBarcode,Production,Has Inspection,In Kwesna,Qty Calc,Qty Started,Ended QTY,Item number,Name,Mark To Print,Project,Color,Site,Warehouse,Batch number,Status,Remain status,Batch Number 2,Pool,Quality order status,Finished,FinishedRouteDate,Transfer To Qwesna Date,RGBColor,RealWhieght,ProductionPCT,ProductionPCTRoute,Route Start,Prodoction QTY Status,Weight Packing,Created date and time,Estimated,Scheduled,Started,Reported as finished,Ended,Reference type,Reference number,Reference lot
00269014,00269014_100,No,Yes,"1,033.00","1,033.00","1,055.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 23:29,10/2/2025,"1,841,942.00",145.76,7.24,7.24,10/4/2025,None,145.65,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269016,00269016_100,No,Yes,"1,032.00","1,032.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 12:24,10/2/2025,"1,841,942.00",145.52,7.15,7.15,10/4/2025,None,145.51,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269018,00269018_100,No,Yes,"1,028.00","1,028.00","1,021.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/9/2025 19:15,10/2/2025,"1,841,942.00",145.00,7.04,7.04,10/6/2025,None,144.95,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00205156_055,14941211_085
00269025,00269025_100,No,No,"2,287.00","2,287.00","2,286.80",53040, Õ  «· ‘€Ì· -  ÃÂÌ“  »Ê·Ì” —  ÿ—Ì“ 120/ 2,No,,,Obour,47,9324588 13/1/2025,Ended,Ended,, ÃÂÌ“,,No,,,0.00,0.00,99.99,100.00,10/2/2025,None,"2,287.00",1/10/2025 14:02,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,,,
00269026,00269026_100,No,No,"1,567.00","1,567.00","1,567.00",54127, Õ  «· ‘€Ì· -  À»Ì - »Ê·Ì” —  ÿ—Ì“120/ 2,No,,,Obour,46,9324588 13/1/2025,Ended,Ended,, À»Ì ,,No,,,0.00,0.00,100.00,100.00,10/3/2025,None,"1,567.00",1/10/2025 14:02,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00269027,00269027_100,No,No,"1,416.00","1,416.00","1,416.00",51040, Õ  «· ‘€Ì· - ”Ê› - »Ê·Ì” —  ÿ—Ì“120/ 2,No,,,Obour,44,9324588 13/1/2025,Ended,Ended,,”Ê› ,,No,,,0.00,0.00,100.00,100.00,10/2/2025,None,"1,416.00",1/10/2025 14:03,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00269028,00269028_100,No,No,180.00,180.00,180.00,56301,  Õ  «· ‘€Ì· „»—Ê„ 2/150- «»Ì÷,No,,,Obour,49,5331930 20/11/2021,Ended,Ended,,»—„,,No,,,0.00,0.00,100.00,0.00,,None,180.00,1/10/2025 14:03,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00269029,00269029_100,No,No,33.40,33.40,33.40,51010,  Õ   «· ‘€Ì· - ”Ê›  ⁄„»—„»—Ê„  150/2,No,,,Obour,44,5331930 20/11/2021,Ended,Ended,,”Ê› ,,No,,,0.00,0.00,100.00,0.00,,None,33.40,1/10/2025 14:04,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00269030,00269030_100,No,No,500.00,684.00,690.53,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,255,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"3,286,553.00",0.00,100.95,100.00,1/10/2025,None,684.00,1/10/2025 14:13,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00269031,00269031_100,No,No,30.00,30.00,29.98,53004, Õ  «· ‘€Ì· -  ÃÂÌ“ „’»Ê€ »Ê·Ì” —  ÿ—Ì“ 120/ 2,No,,P0050,Obour,47,1871402   19/11/2015,Ended,Ended,, ÃÂÌ“,,No,,,"3,630,622.00",0.00,99.93,0.00,10/2/2025,None,30.00,1/10/2025 14:16,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00269033,00269033_100,No,No,153.60,163.92,162.99,52040, Õ  «· ‘€Ì· - „’»Ê€ »Ê·Ì” —  ÿ—Ì“ 120/ 2,Yes,,12940,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"10,401,740.00",0.00,99.43,100.00,1/10/2025,None,163.92,1/10/2025 14:30,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,,,
00269034,00269034_100,No,Yes,686.00,686.00,699.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/16/2025 11:58,1/10/2025,"1,841,942.00",0.00,7.23,7.23,10/15/2025,None,96.73,1/10/2025 14:34,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269035,00269035_100,No,Yes,227.00,227.00,240.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 12:09,1/10/2025,"1,841,942.00",0.00,7.50,7.50,10/15/2025,None,32.01,1/10/2025 14:36,1/10/2025,1/10/2025,1/10/2025,10/16/2025,10/16/2025,,,
00269036,00269036_100,No,Yes,89.00,89.00,79.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 23:56,1/10/2025,"1,841,942.00",0.00,6.30,6.30,10/15/2025,None,12.55,1/10/2025 14:37,1/10/2025,1/10/2025,1/10/2025,10/18/2025,10/18/2025,,,
00269037,00269037_100,No,Yes,794.00,794.00,800.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/16/2025 11:53,1/10/2025,"1,841,942.00",0.00,7.15,7.15,10/15/2025,None,111.95,1/10/2025 14:38,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269038,00269038_100,No,Yes,738.00,738.00,735.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/16/2025 0:05,1/10/2025,"1,841,942.00",0.00,7.06,7.06,10/14/2025,None,104.06,1/10/2025 14:39,1/10/2025,1/10/2025,1/10/2025,10/18/2025,10/18/2025,,,
00269040,00269040_100,No,Yes,453.00,453.00,481.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,Yes,10/15/2025 20:01,1/10/2025,"1,841,942.00",0.00,7.53,7.53,10/15/2025,None,63.87,1/10/2025 14:44,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269043,00269043_100,No,Yes,287.00,287.00,280.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 12:26,1/10/2025,"1,841,942.00",0.00,6.92,6.92,10/15/2025,None,40.47,1/10/2025 14:46,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269044,00269044_100,No,Yes,233.00,233.00,240.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 21:06,1/10/2025,"1,841,942.00",0.00,7.31,7.31,10/15/2025,None,32.85,1/10/2025 14:48,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269047,00269047_100,No,No,53.20,51.86,51.86,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,16769,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"4,351,629.00",0.00,100.00,100.00,1/10/2025,None,51.86,1/10/2025 14:49,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,Production line,00270678_100,15122905_085
00269049,00269049_100,No,No,53.20,51.79,51.79,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,16770,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"1,711,139.00",0.00,100.00,100.00,1/10/2025,None,51.79,1/10/2025 14:49,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,Production line,00270409_100,15109924_085
00269050,00269050_100,No,No,53.20,51.96,52.00,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,16771,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"2,375,004.00",0.00,100.08,100.00,1/10/2025,None,51.96,1/10/2025 14:49,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,Production line,00270350_100,15107041_085
00269052,00269052_100,No,No,53.20,52.01,52.01,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,16772,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"7,973,835.00",0.00,100.00,100.00,1/10/2025,None,52.01,1/10/2025 14:49,1/10/2025,1/10/2025,1/10/2025,10/5/2025,10/10/2025,Production line,00270931_100,15138778_085
00269053,00269053_100,No,No,53.20,52.19,52.19,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,16773,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"1,913,678.00",0.00,100.00,100.00,1/10/2025,None,52.19,1/10/2025 14:49,1/10/2025,1/10/2025,1/10/2025,10/15/2025,10/15/2025,Production line,00274076_100,15320902_085
00269054,00269054_100,No,Yes,359.00,359.00,360.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 21:09,1/10/2025,"1,841,942.00",0.00,7.11,7.11,10/15/2025,None,50.62,1/10/2025 14:51,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269055,00269055_100,No,Yes,487.00,487.00,480.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 22:27,1/10/2025,"1,841,942.00",0.00,6.99,6.99,10/14/2025,None,68.67,1/10/2025 14:52,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269056,00269056_100,No,Yes,449.00,449.00,450.00,60112,TOXO  -  ‰Ã„… 2/40  5000 Ì«—œ…,No,,GB0101,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,1/10/2025,"1,841,942.00",0.00,7.54,7.54,10/3/2025,None,59.72,1/10/2025 14:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269057,00269057_100,No,Yes,463.00,463.00,480.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,Yes,10/15/2025 21:12,1/10/2025,"1,841,942.00",0.00,7.35,7.35,10/15/2025,None,65.28,1/10/2025 14:54,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269058,00269058_100,No,Yes,434.00,434.00,440.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/16/2025 12:01,1/10/2025,"1,841,942.00",0.00,7.19,7.19,10/15/2025,None,61.19,1/10/2025 14:54,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269060,00269060_100,No,Yes,256.00,256.00,254.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 15:50,1/10/2025,"1,841,942.00",0.00,7.04,7.06,10/15/2025,None,36.10,1/10/2025 14:55,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00269061,00269061_100,No,Yes,153.00,153.00,159.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 15:52,1/10/2025,"1,841,942.00",0.00,7.37,7.42,10/15/2025,None,21.57,1/10/2025 14:57,1/10/2025,1/10/2025,1/10/2025,10/16/2025,10/16/2025,,,
00269063,00269063_100,No,Yes,266.00,266.00,290.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 10:55,1/10/2025,"1,841,942.00",0.00,7.73,7.73,10/15/2025,None,37.51,1/10/2025 14:58,1/10/2025,1/10/2025,1/10/2025,10/16/2025,10/16/2025,,,
00269066,00269066_100,No,No,350.00,305.12,305.12,52040, Õ  «· ‘€Ì· - „’»Ê€ »Ê·Ì” —  ÿ—Ì“ 120/ 2,Yes,,P0500,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"16,769,498.00",0.00,100.00,100.00,1/10/2025,None,305.12,1/10/2025 15:05,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,,,
00269067,00269067_100,No,No,31.00,30.96,30.10,52005, Õ  «· ‘€Ì· - „’»Ê€ 2/20,Yes,,405,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"6,313,540.00",0.00,97.22,100.00,1/10/2025,None,30.96,1/10/2025 15:07,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,Production line,00269432_100,15064328_085
00269068,00269068_100,No,No,300.00,401.12,385.60,52043, Õ  «· ‘€Ì· - „’»Ê€-  ﬁÿ‰ 20/ 2,Yes,,730,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"15,987,438.00",0.00,96.13,0.00,10/3/2025,None,401.12,1/10/2025 15:08,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00269069,00269069_100,No,Yes,629.00,629.00,648.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,449,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 23:04,1/10/2025,0.00,0.00,7.25,7.25,1/10/2025,None,89.32,1/10/2025 15:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269070,00269070_100,No,Yes,586.00,586.00,617.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,449,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 23:55,1/10/2025,0.00,0.00,7.41,7.41,1/10/2025,None,83.21,1/10/2025 15:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269071,00269071_100,No,Yes,601.00,601.00,611.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,449,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 3:59,1/10/2025,0.00,0.00,7.16,7.16,10/2/2025,None,85.34,1/10/2025 15:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269072,00269072_100,No,Yes,639.00,639.00,634.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,449,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 4:33,1/10/2025,0.00,0.00,6.94,6.95,10/2/2025,None,91.35,1/10/2025 15:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269074,00269074_100,No,Yes,714.00,714.00,703.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,449,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/9/2025 19:41,1/10/2025,0.00,0.00,6.93,6.94,1/10/2025,None,101.39,1/10/2025 15:09,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00269081,00269081_100,No,Yes,504.00,504.00,531.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 20:18,10/2/2025,"3,619,619.00",70.56,7.53,7.53,1/10/2025,None,70.56,1/10/2025 15:28,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269083,00269083_100,No,No,113.00,113.00,113.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"1,841,942.00",0.00,0.00,0.00,1/10/2025,None,0.00,1/10/2025 15:30,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00269089,00269089_100,No,No,149.00,149.00,149.10,56400, -«· ‘€Ì· ”—»«”… 120/ 2,No,,,Obour,44,1871402   19/11/2015,Ended,Ended,, ÃÂÌ“,,No,,,0.00,0.00,100.07,100.07,10/5/2025,None,149.00,1/10/2025 16:28,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269091,00269091_100,No,Yes,96.00,96.00,107.00,60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,15639,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 5:26,10/2/2025,"5,533,836.00",16.00,6.76,6.76,1/10/2025,None,15.84,1/10/2025 16:35,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00269092,00269092_100,No,No,253.00,253.00,263.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,16128,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"1,838,729.00",35.50,7.43,7.43,10/2/2025,None,35.42,1/10/2025 16:37,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269093,00269093_100,No,Yes,800.00,800.00,840.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,12231,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 21:28,10/2/2025,"9,799,032.00",112.00,7.45,7.45,10/2/2025,None,112.82,1/10/2025 16:38,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205673_055,14975644_085
00269094,00269094_100,No,Yes,486.00,486.00,478.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:22,10/2/2025,"3,619,619.00",68.12,7.03,7.03,10/2/2025,None,68.04,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269096,00269096_100,No,Yes,497.00,497.00,513.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 8:03,10/2/2025,"3,619,619.00",69.68,7.37,7.37,10/2/2025,None,69.58,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269097,00269097_100,No,Yes,497.00,497.00,494.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 2:51,10/2/2025,"3,619,619.00",69.68,7.10,7.10,1/10/2025,None,69.58,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269098,00269098_100,No,Yes,493.00,493.00,501.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 6:30,10/2/2025,"3,619,619.00",69.12,7.26,7.27,10/2/2025,None,69.02,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269099,00269099_100,No,Yes,489.00,489.00,521.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:46,10/2/2025,"3,619,619.00",68.56,7.61,7.61,10/2/2025,None,68.46,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269100,00269100_100,No,Yes,504.00,504.00,513.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:44,10/2/2025,"3,619,619.00",70.56,7.27,7.27,10/2/2025,None,70.56,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269101,00269101_100,Yes,Yes,496.00,496.00,515.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:48,10/2/2025,"3,619,619.00",69.56,7.42,7.45,10/2/2025,None,69.44,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269102,00269102_100,No,Yes,493.00,493.00,520.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 8:01,10/2/2025,"3,619,619.00",69.12,7.53,7.55,10/2/2025,None,69.02,1/10/2025 16:40,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269118,00269118_100,No,Yes,992.00,992.00,"1,019.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 13:46,10/2/2025,"1,841,942.00",161.76,6.30,6.30,10/3/2025,None,161.70,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269119,00269119_100,No,Yes,986.00,986.00,"1,020.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 11:42,10/2/2025,"1,841,942.00",160.76,6.35,6.35,10/2/2025,None,160.72,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269120,00269120_100,No,Yes,981.00,981.00,"1,021.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 12:01,10/2/2025,"1,841,942.00",160.00,6.39,6.38,10/2/2025,None,159.90,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269121,00269121_100,No,Yes,981.00,981.00,"1,019.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,Yes,10/2/2025 11:40,10/2/2025,"1,841,942.00",160.00,6.37,6.37,10/2/2025,None,159.90,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269122,00269122_100,No,Yes,998.00,998.00,"1,118.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 21:08,10/2/2025,"1,841,942.00",162.76,6.87,6.87,10/4/2025,None,162.67,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269123,00269123_100,No,Yes,998.00,998.00,"1,016.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"1,841,942.00",162.76,6.25,6.25,10/3/2025,None,162.67,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269124,00269124_100,No,Yes,987.00,987.00,"1,039.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 14:04,10/2/2025,"1,841,942.00",161.00,6.46,6.46,10/2/2025,None,160.88,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269125,00269125_100,No,Yes,950.00,950.00,993.00,60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 14:02,10/2/2025,"1,841,942.00",310.36,6.41,6.41,10/2/2025,None,154.85,1/10/2025 16:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269129,00269129_100,No,Yes,492.00,492.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:32,10/2/2025,"1,841,942.00",69.50,7.50,7.50,10/2/2025,None,69.37,1/10/2025 16:49,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269135,00269135_100,No,Yes,492.00,492.00,480.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:31,10/2/2025,"1,841,942.00",69.50,6.92,6.92,10/2/2025,None,69.37,1/10/2025 16:54,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269136,00269136_100,No,Yes,500.00,500.00,535.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:53,10/2/2025,"1,841,942.00",70.50,7.59,7.59,10/2/2025,None,70.50,1/10/2025 16:54,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269137,00269137_100,No,Yes,500.00,500.00,487.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"1,841,942.00",70.50,6.91,6.91,10/2/2025,None,70.50,1/10/2025 16:54,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269138,00269138_100,No,Yes,500.00,500.00,514.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/11/2025 5:28,10/2/2025,"1,841,942.00",70.50,7.29,7.30,10/10/2025,None,70.50,1/10/2025 16:54,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00269139,00269139_100,No,Yes,500.00,500.00,503.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/12/2025 7:47,10/2/2025,"1,841,942.00",70.50,7.13,7.13,10/11/2025,None,70.50,1/10/2025 16:54,1/10/2025,1/10/2025,1/10/2025,10/13/2025,10/13/2025,,,
